P,Player,Week,Team,Opp,Opp Rank,FDSal,,DK Salary,FD Points,DK Points,DK Multiplier
WR,Ashton Dulin,8,IND,TEN,32,4900,3000,3,0,0,0.0
WR,Mike Strachan,8,IND,TEN,32,5000,3000,3,0,0,0.0
WR,DeSean Jackson,8,LAR,HOU,6,5200,3300,3.3,0,0,0.0
WR,Tutu Atwell,8,LAR,HOU,6,4500,3000,3,0,0,0.0
WR,Albert Wilson,8,MIA,BUF,1,4700,3000,3,0,0,0.0
WR,Mack Hollins,8,MIA,BUF,1,5200,3000,3,0,0,0.0
WR,Isaiah Ford,8,MIA,BUF,1,5000,3000,3,0,0,0.0
WR,Preston Williams,8,MIA,BUF,1,5100,3100,3.1,0,0,0.0
WR,Corey Davis,8,NYJ,CIN,11,6100,5200,5.2,0,0,0.0
WR,Greg Ward,8,PHI,DET,25,5000,3000,3,0,0,0.0
WR,J.J. Arcega-Whiteside,8,PHI,DET,25,4500,3000,3,0,0,0.0
WR,Cody White,8,PIT,CLE,23,4500,3000,3,0,0,0.0
WR,Travis Benjamin,8,SF,CHI,29,4500,3000,3,0,0,0.0
WR,Trent Sherfield,8,SF,CHI,29,4900,3000,3,0,0,0.0
WR,Jauan Jennings,8,SF,CHI,29,4700,3000,3,0,0,0.0
WR,Julio Jones,8,TEN,IND,26,6500,5800,5.8,0,0,0.0
WR,Chester Rogers,8,TEN,IND,26,5000,3200,3.2,0,0,0.0
WR,Josh Reynolds,8,TEN,IND,26,5200,3000,3,0,0,0.0
WR,Andre Roberts,8,LAC,NE,20,4600,3000,3,0,0,0.0
WR,Matthew Slater,8,NE,LAC,2,4500,3000,3,0,0,0.0
WR,Gunner Olszewski,8,NE,LAC,2,4500,3000,3,0,0,0.0
WR,Penny Hart,8,SEA,JAX,18,4900,3000,3,0,0,0.0
WR,Freddie Swain,8,SEA,JAX,18,5000,3200,3.2,0,0,0.0
WR,Diontae Spencer,8,DEN,WAS,31,4500,3000,3,0,0,0.0
WR,Tyrie Cleveland,8,DEN,WAS,31,4500,3000,3,0,0,0.0
WR,Kendall Hinton,8,DEN,WAS,31,4600,3300,3.3,0,0,0.0
WR,Kenny Stills,8,NO,TB,16,4900,3200,3.2,0,0,0.0
WR,Lil'Jordan Humphrey,8,NO,TB,16,4800,3000,3,0,0,0.0
WR,Antonio Brown,8,TB,NO,22,7300,6100,6.1,0,0,0.0
WR,Curtis Samuel,8,WAS,DEN,9,5300,4000,4,0,0,0.0
WR,Antonio Gandy-Golden,8,WAS,DEN,9,4500,3000,3,0,0,0.0
WR,Dyami Brown,8,WAS,DEN,9,4700,3300,3.3,0,0,0.0
WR,Malik Turner,8,DAL,MIN,19,4500,3000,3,0,0,0.0
WR,Simi Fehoko,8,DAL,MIN,19,4500,3000,3,0,0,0.0
WR,Dede Westbrook,8,MIN,DAL,28,4700,3000,3,0,0,0.0
WR,Dan Chisena,8,MIN,DAL,28,4500,3000,3,0,0,0.0
WR,Josh Gordon,8,KC,NYG,17,5000,3000,3,0,0,0.0
WR,Marcus Kemp,8,KC,NYG,17,4600,3000,3,0,0,0.0
WR,Kenny Golladay,8,NYG,KC,23,5800,5500,5.5,0,0,0.0
WR,Dante Pettis,8,NYG,KC,23,5500,3500,3.5,0,0,0.0
WR,Darius Slayton,8,NYG,KC,23,5700,4800,4.8,0,0,0.0
WR,T.Y. Hilton,9,IND,NYJ,6,6000,4700,4.7,0,0,0.0
WR,Mike Strachan,9,IND,NYJ,6,4900,3000,3,0,0,0.0
WR,Corey Davis,9,NYJ,IND,25,6400,5100,5.1,0,0,0.0
WR,Christian Blake,9,ATL,NO,28,5000,3000,3,0,0,0.0
WR,Frank Darby,9,ATL,NO,28,4700,3000,3,0,0,0.0
WR,Sammy Watkins,9,BAL,MIN,26,5500,4300,4.3,0,0,0.0
WR,Miles Boykin,9,BAL,MIN,26,4700,3000,3,0,0,0.0
WR,James Proche II,9,BAL,MIN,26,4800,3000,3,0,0,0.0
WR,Tylan Wallace,9,BAL,MIN,26,4500,3000,3,0,0,0.0
WR,Jake Kumerow,9,BUF,JAX,24,4500,3000,3,0,0,0.0
WR,Tanner Gentry,9,BUF,JAX,24,4500,3000,3,0,0,0.0
WR,Gabriel Davis,9,BUF,JAX,24,5000,3500,3.5,0,0,0.0
WR,Alex Erickson,9,CAR,NE,21,4600,3000,3,0,0,0.0
WR,Shi Smith,9,CAR,NE,21,4700,3000,3,0,0,0.0
WR,Terrace Marshall Jr.,9,CAR,NE,21,4900,3200,3.2,0,0,0.0
WR,Auden Tate,9,CIN,CLE,20,4700,3000,3,0,0,0.0
WR,Stanley Morgan,9,CIN,CLE,20,4500,3000,3,0,0,0.0
WR,Trenton Irwin,9,CIN,CLE,20,4500,3000,3,0,0,0.0
WR,Odell Beckham Jr.,9,CLE,CIN,15,5500,4500,4.5,0,0,0.0
WR,Rashard Higgins,9,CLE,CIN,15,5000,3400,3.4,0,0,0.0
WR,Noah Brown,9,DAL,DEN,11,4600,3000,3,0,0,0.0
WR,Simi Fehoko,9,DAL,DEN,11,4500,3000,3,0,0,0.0
WR,Diontae Spencer,9,DEN,DAL,25,4500,3000,3,0,0,0.0
WR,Tyrie Cleveland,9,DEN,DAL,25,4500,3000,3,0,0,0.0
WR,Davion Davis,9,HOU,MIA,31,4500,3000,3,0,0,0.0
WR,Tavon Austin,9,JAX,BUF,1,4700,3000,3,0,0,0.0
WR,Laquon Treadwell,9,JAX,BUF,1,4500,3000,3,0,0,0.0
WR,Tyron Johnson,9,JAX,BUF,1,4600,3000,3,0,0,0.0
WR,Marcell Ateman,9,LV,NYG,19,4500,0,0,0,0,#DIV/0!
WR,Bryan Edwards,9,LV,NYG,19,5300,4100,4.1,0,0,0.0
WR,Dillon Stoner,9,LV,NYG,19,4500,3000,3,0,0,0.0
WR,Isaiah Ford,9,MIA,HOU,22,4900,3000,3,0,0,0.0
WR,Preston Williams,9,MIA,HOU,22,5100,3300,3.3,0,0,0.0
WR,Dede Westbrook,9,MIN,BAL,10,4800,3000,3,0,0,0.0
WR,Dan Chisena,9,MIN,BAL,10,4500,3000,3,0,0,0.0
WR,Ihmir Smith-Marsette,9,MIN,BAL,10,4500,3000,3,0,0,0.0
WR,Matthew Slater,9,NE,CAR,5,4500,3000,3,0,0,0.0
WR,Nelson Agholor,9,NE,CAR,5,5400,4100,4.1,0,0,0.0
WR,N'Keal Harry,9,NE,CAR,5,4900,3000,3,0,0,0.0
WR,Gunner Olszewski,9,NE,CAR,5,4500,3000,3,0,0,0.0
WR,Kristian Wilkerson,9,NE,CAR,5,4500,3000,3,0,0,0.0
WR,Kevin White,9,NO,ATL,13,4700,3000,3,0,0,0.0
WR,Ty Montgomery,9,NO,ATL,13,4700,3200,3.2,0,0,0.0
WR,Lil'Jordan Humphrey,9,NO,ATL,13,4600,3000,3,0,0,0.0
WR,Sterling Shepard,9,NYG,LV,3,6500,5500,5.5,0,0,0.0
WR,Pharoh Cooper,9,NYG,LV,3,4500,0,0,0,0,#DIV/0!
WR,John Ross,9,NYG,LV,3,5000,3200,3.2,0,0,0.0
WR,Darius Slayton,9,NYG,LV,3,5800,4800,4.8,0,0,0.0
WR,Collin Johnson,9,NYG,LV,3,4700,3000,3,0,0,0.0
WR,Maurice Ffrench,9,LAC,PHI,4,4500,3000,3,0,0,0.0
WR,Greg Ward,9,PHI,LAC,2,5000,3200,3.2,0,0,0.0
WR,J.J. Arcega-Whiteside,9,PHI,LAC,2,4700,3000,3,0,0,0.0
WR,John Hightower,9,PHI,LAC,2,4500,3000,3,0,0,0.0
WR,A.J. Green,9,ARI,SF,9,5700,4700,4.7,0,0,0.0
WR,DeAndre Hopkins,9,ARI,SF,9,7200,7000,7,0,0,0.0
WR,Andy Isabella,9,ARI,SF,9,4500,3000,3,0,0,0.0
WR,Greg Dortch,9,ARI,SF,9,4500,3000,3,0,0,0.0
WR,Equanimeous St. Brown,9,GB,KC,16,4900,3400,3.4,0,0,0.0
WR,Amari Rodgers,9,GB,KC,16,4700,3000,3,0,0,0.0
WR,Josh Gordon,9,KC,GB,7,5000,3000,3,0,0,0.0
WR,Marcus Kemp,9,KC,GB,7,4700,3000,3,0,0,0.0
WR,Byron Pringle,9,KC,GB,7,5500,3700,3.7,0,0,0.0
WR,Travis Benjamin,9,SF,ARI,18,4500,3000,3,0,0,0.0
WR,Trent Sherfield,9,SF,ARI,18,4800,3000,3,0,0,0.0
WR,Jauan Jennings,9,SF,ARI,18,4700,3000,3,0,0,0.0
WR,J.J. Koski,9,LAR,TEN,32,4500,3000,3,0,0,0.0
WR,Ben Skowronek,9,LAR,TEN,32,4800,3000,3,0,0,0.0
WR,Jacob Harris,9,LAR,TEN,32,4000,2500,2.5,0,0,0.0
WR,Chester Rogers,9,TEN,LAR,8,5000,3100,3.1,0,0,0.0
WR,Josh Reynolds,9,TEN,LAR,8,4900,3000,3,0,0,0.0
WR,Damiere Byrd,9,CHI,PIT,24,4600,3000,3,0,0,0.0
WR,Cody White,9,PIT,CHI,31,4500,3000,3,0,0,0.0
WR,Miles Boykin,10,BAL,MIA,29,4600,3000,3,0,0,0.0
WR,James Proche II,10,BAL,MIA,29,4700,3000,3,0,0,0.0
WR,Tylan Wallace,10,BAL,MIA,29,4500,3000,3,0,0,0.0
WR,Mack Hollins,10,MIA,BAL,10,5200,3100,3.1,0,0,0.0
WR,Preston Williams,10,MIA,BAL,10,5200,3000,3,0,0,0.0
WR,Russell Gage,10,ATL,DAL,26,6000,5000,5,0,0,0.0
WR,Christian Blake,10,ATL,DAL,26,4800,3000,3,0,0,0.0
WR,Jake Kumerow,10,BUF,NYJ,8,4500,3000,3,0,0,0.0
WR,Tanner Gentry,10,BUF,NYJ,8,4500,0,0,0,0,#DIV/0!
WR,Rashard Higgins,10,CLE,NE,10,4900,3300,3.3,0,0,0.0
WR,JoJo Natson,10,CLE,NE,10,4500,3000,3,0,0,0.0
WR,Lawrence Cager,10,CLE,NE,10,4500,3000,3,0,0,0.0
WR,Ja'Marcus Bradley,10,CLE,NE,10,4600,3000,3,0,0,0.0
WR,Anthony Schwartz,10,CLE,NE,10,4700,3000,3,0,0,0.0
WR,Cedrick Wilson,10,DAL,ATL,20,5200,3500,3.5,0,0,0.0
WR,Simi Fehoko,10,DAL,ATL,20,4500,3000,3,0,0,0.0
WR,Geronimo Allison,10,DET,PIT,24,4700,3000,3,0,0,0.0
WR,Josh Reynolds,10,DET,PIT,24,4900,3000,3,0,0,0.0
WR,KhaDarel Hodge,10,DET,PIT,24,4800,3000,3,0,0,0.0
WR,Dezmon Patmon,10,IND,JAX,23,4500,3000,3,0,0,0.0
WR,Mike Strachan,10,IND,JAX,23,4900,3000,3,0,0,0.0
WR,Tavon Austin,10,JAX,IND,29,4700,3000,3,0,0,0.0
WR,Tyron Johnson,10,JAX,IND,29,4600,3000,3,0,0,0.0
WR,Matthew Slater,10,NE,CLE,18,4500,3000,3,0,0,0.0
WR,Gunner Olszewski,10,NE,CLE,18,4500,3000,3,0,0,0.0
WR,Kenny Stills,10,NO,TEN,32,5000,3300,3.3,0,0,0.0
WR,Kevin White,10,NO,TEN,32,4700,3000,3,0,0,0.0
WR,Lil'Jordan Humphrey,10,NO,TEN,32,4600,3000,3,0,0,0.0
WR,Jeff Smith,10,NYJ,BUF,1,4700,3000,3,0,0,0.0
WR,Denzel Mims,10,NYJ,BUF,1,5000,3000,3,0,0,0.0
WR,Steven Sims,10,PIT,DET,17,4500,3000,3,0,0,0.0
WR,Chase Claypool,10,PIT,DET,17,6500,6400,6.4,0,0,0.0
WR,Cody White,10,PIT,DET,17,4500,3000,3,0,0,0.0
WR,Antonio Brown,10,TB,WAS,31,7500,6100,6.1,0,0,0.0
WR,Breshad Perriman,10,TB,WAS,31,0,0,0,0,0,#DIV/0!
WR,Curtis Samuel,10,WAS,TB,21,5300,4100,4.1,0,0,0.0
WR,Antonio Gandy-Golden,10,WAS,TB,21,4500,3000,3,0,0,0.0
WR,Dyami Brown,10,WAS,TB,21,4800,3100,3.1,0,0,0.0
WR,DeAndre Hopkins,10,ARI,CAR,4,7100,6700,6.7,0,0,0.0
WR,Andy Isabella,10,ARI,CAR,4,4500,3000,3,0,0,0.0
WR,Antoine Wesley,10,ARI,CAR,4,4800,3000,3,0,0,0.0
WR,Greg Dortch,10,ARI,CAR,4,4500,3000,3,0,0,0.0
WR,Alex Erickson,10,CAR,ARI,19,4600,3000,3,0,0,0.0
WR,Shi Smith,10,CAR,ARI,19,4600,3000,3,0,0,0.0
WR,Andre Roberts,10,LAC,MIN,27,4500,3000,3,0,0,0.0
WR,Jalen Guyton,10,LAC,MIN,27,4800,3600,3.6,0,0,0.0
WR,Maurice Ffrench,10,LAC,MIN,27,4500,3000,3,0,0,0.0
WR,Dede Westbrook,10,MIN,LAC,2,4700,3000,3,0,0,0.0
WR,K.J. Osborn,10,MIN,LAC,2,5300,3400,3.4,0,0,0.0
WR,Dan Chisena,10,MIN,LAC,2,4500,3000,3,0,0,0.0
WR,Ihmir Smith-Marsette,10,MIN,LAC,2,4500,3000,3,0,0,0.0
WR,Diontae Spencer,10,DEN,PHI,5,4500,3000,3,0,0,0.0
WR,Tyrie Cleveland,10,DEN,PHI,5,4500,3000,3,0,0,0.0
WR,Kendall Hinton,10,DEN,PHI,5,4700,3100,3.1,0,0,0.0
WR,Equanimeous St. Brown,10,GB,SEA,11,4700,3300,3.3,0,0,0.0
WR,Malik Taylor,10,GB,SEA,11,4600,3000,3,0,0,0.0
WR,Amari Rodgers,10,GB,SEA,11,4600,3000,3,0,0,0.0
WR,Greg Ward,10,PHI,DEN,12,4800,3200,3.2,0,0,0.0
WR,J.J. Arcega-Whiteside,10,PHI,DEN,12,4600,3000,3,0,0,0.0
WR,Penny Hart,10,SEA,GB,6,4700,3000,3,0,0,0.0
WR,Freddie Swain,10,SEA,GB,6,5000,3000,3,0,0,0.0
WR,Josh Gordon,10,KC,LV,3,4900,3000,3,0,0,0.0
WR,Dillon Stoner,10,LV,KC,16,4500,3000,3,0,0,0.0
WR,Robert Woods,10,LAR,SF,10,7000,6200,6.2,0,0,0.0
WR,J.J. Koski,10,LAR,SF,10,4500,3000,3,0,0,0.0
WR,Travis Benjamin,10,SF,LAR,8,4500,3000,3,0,0,0.0
WR,Trent Sherfield,10,SF,LAR,8,4700,3000,3,0,0,0.0
WR,Marvin Hall,11,ATL,NE,7,4500,3000,3,0,0,0.0
WR,Christian Blake,11,ATL,NE,7,4700,3000,3,0,0,0.0
WR,Frank Darby,11,ATL,NE,7,4600,3000,3,0,0,0.0
WR,Matthew Slater,11,NE,ATL,25,4500,3000,3,0,0,0.0
WR,Gunner Olszewski,11,NE,ATL,25,4500,3000,3,0,0,0.0
WR,Miles Boykin,11,BAL,CHI,30,4600,3000,3,0,0,0.0
WR,Marquise Brown,11,BAL,CHI,30,7300,7100,7.1,0,0,0.0
WR,James Proche II,11,BAL,CHI,30,4700,3000,3,0,0,0.0
WR,Tylan Wallace,11,BAL,CHI,30,4500,3000,3,0,0,0.0
WR,Jake Kumerow,11,BUF,IND,29,4500,3000,3,0,0,0.0
WR,Alex Erickson,11,CAR,WAS,31,4600,3000,3,0,0,0.0
WR,Shi Smith,11,CAR,WAS,31,4600,3000,3,0,0,0.0
WR,Terrace Marshall Jr.,11,CAR,WAS,31,4700,3100,3.1,0,0,0.0
WR,Allen Robinson II,11,CHI,BAL,14,5700,4900,4.9,0,0,0.0
WR,Isaiah Coulter,11,CHI,BAL,14,4500,3000,3,0,0,0.0
WR,Lawrence Cager,11,CLE,DET,17,4500,0,0,0,0,#DIV/0!
WR,Donovan Peoples-Jones,11,CLE,DET,17,5700,4500,4.5,0,0,0.0
WR,Anthony Schwartz,11,CLE,DET,17,4800,3000,3,0,0,0.0
WR,Kalif Raymond,11,DET,CLE,25,5300,5000,5,0,0,0.0
WR,Josh Reynolds,11,DET,CLE,25,4800,3000,3,0,0,0.0
WR,KhaDarel Hodge,11,DET,CLE,25,4600,3000,3,0,0,0.0
WR,Trinity Benson,11,DET,CLE,25,4900,3000,3,0,0,0.0
WR,Tom Kennedy,11,DET,CLE,25,4600,3000,3,0,0,0.0
WR,Allen Lazard,11,GB,MIN,26,5300,4100,4.1,0,0,0.0
WR,Juwann Winfree,11,GB,MIN,26,4600,3000,3,0,0,0.0
WR,Malik Taylor,11,GB,MIN,26,4600,3000,3,0,0,0.0
WR,Amari Rodgers,11,GB,MIN,26,4500,3000,3,0,0,0.0
WR,Danny Amendola,11,HOU,TEN,32,5100,3100,3.1,0,0,0.0
WR,Davion Davis,11,HOU,TEN,32,4500,3000,3,0,0,0.0
WR,Ashton Dulin,11,IND,BUF,1,4900,3000,3,0,0,0.0
WR,Dezmon Patmon,11,IND,BUF,1,4500,3000,3,0,0,0.0
WR,Mike Strachan,11,IND,BUF,1,4700,3000,3,0,0,0.0
WR,John Brown,11,JAX,SF,10,4500,3000,3,0,0,0.0
WR,Isaiah Ford,11,MIA,NYJ,22,5300,3000,3,0,0,0.0
WR,Preston Williams,11,MIA,NYJ,22,5000,3000,3,0,0,0.0
WR,Dan Chisena,11,MIN,GB,5,4500,3000,3,0,0,0.0
WR,Ihmir Smith-Marsette,11,MIN,GB,5,4500,3000,3,0,0,0.0
WR,Kenny Stills,11,NO,PHI,4,4800,3000,3,0,0,0.0
WR,Ty Montgomery,11,NO,PHI,4,4700,3000,3,0,0,0.0
WR,Keelan Cole,11,NYJ,MIA,27,5200,3100,3.1,0,0,0.0
WR,Braxton Berrios,11,NYJ,MIA,27,5100,3000,3,0,0,0.0
WR,Jeff Smith,11,NYJ,MIA,27,4700,3000,3,0,0,0.0
WR,Denzel Mims,11,NYJ,MIA,27,5000,3000,3,0,0,0.0
WR,Greg Ward,11,PHI,NO,28,4700,3000,3,0,0,0.0
WR,Quez Watkins,11,PHI,NO,28,5300,3700,3.7,0,0,0.0
WR,Travis Benjamin,11,SF,JAX,16,4500,3000,3,0,0,0.0
WR,Trent Sherfield,11,SF,JAX,16,4900,3000,3,0,0,0.0
WR,Marcus Johnson,11,TEN,HOU,21,5600,3500,3.5,0,0,0.0
WR,Curtis Samuel,11,WAS,CAR,3,5300,3800,3.8,0,0,0.0
WR,Antonio Gandy-Golden,11,WAS,CAR,3,4500,3000,3,0,0,0.0
WR,Dyami Brown,11,WAS,CAR,3,4700,3000,3,0,0,0.0
WR,Auden Tate,11,CIN,LV,6,4700,3000,3,0,0,0.0
WR,Trenton Irwin,11,CIN,LV,6,4500,3000,3,0,0,0.0
WR,Bryan Edwards,11,LV,CIN,12,5500,4100,4.1,0,0,0.0
WR,Dillon Stoner,11,LV,CIN,12,4500,3000,3,0,0,0.0
WR,DeAndre Hopkins,11,ARI,SEA,9,7100,6500,6.5,0,0,0.0
WR,Andy Isabella,11,ARI,SEA,9,4500,3000,3,0,0,0.0
WR,Amari Cooper,11,DAL,KC,20,7300,6200,6.2,0,0,0.0
WR,Noah Brown,11,DAL,KC,20,4600,3000,3,0,0,0.0
WR,Simi Fehoko,11,DAL,KC,20,4500,3000,3,0,0,0.0
WR,Demarcus Robinson,11,KC,DAL,23,5100,3100,3.1,0,0,0.0
WR,Marcus Kemp,11,KC,DAL,23,4600,3000,3,0,0,0.0
WR,Daurice Fountain,11,KC,DAL,23,4600,3000,3,0,0,0.0
WR,Penny Hart,11,SEA,ARI,13,4700,3000,3,0,0,0.0
WR,Freddie Swain,11,SEA,ARI,13,4900,3000,3,0,0,0.0
WR,Dee Eskridge,11,SEA,ARI,13,4600,3000,3,0,0,0.0
WR,Cody White,11,PIT,LAC,2,4500,3000,3,0,0,0.0
WR,Sterling Shepard,11,NYG,TB,18,6100,5200,5.2,0,0,0.0
WR,Pharoh Cooper,11,NYG,TB,18,4500,3000,3,0,0,0.0
WR,Collin Johnson,11,NYG,TB,18,4700,3000,3,0,0,0.0
WR,Antonio Brown,11,TB,NYG,17,7500,6000,6,0,0,0.0
WR,Marquise Goodwin,12,CHI,DET,14,5400,3800,3.8,0,0,0.0
WR,Allen Robinson II,12,CHI,DET,14,6000,5100,5.1,0,0,0.0
WR,Isaiah Coulter,12,CHI,DET,14,4500,3000,3,0,0,0.0
WR,KhaDarel Hodge,12,DET,CHI,27,4600,3000,3,0,0,0.0
WR,Trinity Benson,12,DET,CHI,27,4800,3000,3,0,0,0.0
WR,Tom Kennedy,12,DET,CHI,27,4600,3000,3,0,0,0.0
WR,Amari Cooper,12,DAL,LV,4,7000,6000,6,0,0,0.0
WR,Malik Turner,12,DAL,LV,4,4600,3000,3,0,0,0.0
WR,CeeDee Lamb,12,DAL,LV,4,7700,6900,6.9,0,0,0.0
WR,T.J. Vasher,12,DAL,LV,4,4500,3000,3,0,0,0.0
WR,Simi Fehoko,12,DAL,LV,4,4500,3000,3,0,0,0.0
WR,Dillon Stoner,12,LV,DAL,19,4500,3000,3,0,0,0.0
WR,Jake Kumerow,12,BUF,NO,26,4500,3000,3,0,0,0.0
WR,Isaiah McKenzie,12,BUF,NO,26,4600,3000,3,0,0,0.0
WR,Marquez Stevenson,12,BUF,NO,26,4500,3000,3,0,0,0.0
WR,Kenny Stills,12,NO,BUF,1,4600,3000,3,0,0,0.0
WR,Kevin White,12,NO,BUF,1,4600,0,0,0,0,#DIV/0!
WR,Christian Blake,12,ATL,JAX,19,4800,3000,3,0,0,0.0
WR,Frank Darby,12,ATL,JAX,19,4600,3000,3,0,0,0.0
WR,Matt Cole,12,CAR,MIA,30,4500,3000,3,0,0,0.0
WR,Shi Smith,12,CAR,MIA,30,4600,3000,3,0,0,0.0
WR,Terrace Marshall Jr.,12,CAR,MIA,30,4700,3100,3.1,0,0,0.0
WR,Mike Thomas,12,CIN,PIT,22,4600,3000,3,0,0,0.0
WR,Auden Tate,12,CIN,PIT,22,4600,3000,3,0,0,0.0
WR,Stanley Morgan,12,CIN,PIT,22,4500,3000,3,0,0,0.0
WR,Trenton Irwin,12,CIN,PIT,22,4500,3000,3,0,0,0.0
WR,Chris Conley,12,HOU,NYJ,24,5200,3900,3.9,0,0,0.0
WR,Davion Davis,12,HOU,NYJ,24,4500,3000,3,0,0,0.0
WR,Dezmon Patmon,12,IND,TB,12,4500,3000,3,0,0,0.0
WR,Mike Strachan,12,IND,TB,12,4700,3000,3,0,0,0.0
WR,John Brown,12,JAX,ATL,21,4500,3000,3,0,0,0.0
WR,Jaydon Mickens,12,JAX,ATL,21,4500,3000,3,0,0,0.0
WR,Mack Hollins,12,MIA,CAR,4,5300,3300,3.3,0,0,0.0
WR,Matthew Slater,12,NE,TEN,32,4500,3000,3,0,0,0.0
WR,N'Keal Harry,12,NE,TEN,32,4800,3000,3,0,0,0.0
WR,Gunner Olszewski,12,NE,TEN,32,4500,3000,3,0,0,0.0
WR,Sterling Shepard,12,NYG,PHI,3,6200,5000,5,0,0,0.0
WR,Collin Johnson,12,NYG,PHI,3,4700,3000,3,0,0,0.0
WR,Kadarius Toney,12,NYG,PHI,3,5600,5200,5.2,0,0,0.0
WR,Corey Davis,12,NYJ,HOU,22,6100,4800,4.8,0,0,0.0
WR,Jeff Smith,12,NYJ,HOU,22,4600,3000,3,0,0,0.0
WR,Denzel Mims,12,NYJ,HOU,22,4700,3000,3,0,0,0.0
WR,Greg Ward,12,PHI,NYG,18,4700,3000,3,0,0,0.0
WR,Ray-Ray McCloud,12,PIT,CIN,8,5500,3300,3.3,0,0,0.0
WR,Cody White,12,PIT,CIN,8,4500,3000,3,0,0,0.0
WR,Antonio Brown,12,TB,IND,28,7000,5500,5.5,0,0,0.0
WR,Scotty Miller,12,TB,IND,28,5000,3000,3,0,0,0.0
WR,Jaelon Darden,12,TB,IND,28,4700,3000,3,0,0,0.0
WR,Diontae Spencer,12,DEN,LAC,2,4500,3000,3,0,0,0.0
WR,Tyrie Cleveland,12,DEN,LAC,2,4500,3000,3,0,0,0.0
WR,Kendall Hinton,12,DEN,LAC,2,4600,3000,3,0,0,0.0
WR,Andre Roberts,12,LAC,DEN,17,4500,3000,3,0,0,0.0
WR,Malik Taylor,12,GB,LAR,10,4600,3000,3,0,0,0.0
WR,Amari Rodgers,12,GB,LAR,10,4500,3000,3,0,0,0.0
WR,Ben Skowronek,12,LAR,GB,9,4900,3000,3,0,0,0.0
WR,Landen Akers,12,LAR,GB,9,4500,3000,3,0,0,0.0
WR,Dede Westbrook,12,MIN,SF,7,4700,3000,3,0,0,0.0
WR,Dan Chisena,12,MIN,SF,7,4500,3000,3,0,0,0.0
WR,Ihmir Smith-Marsette,12,MIN,SF,7,4500,3000,3,0,0,0.0
WR,Travis Benjamin,12,SF,MIN,31,4500,3000,3,0,0,0.0
WR,Miles Boykin,12,BAL,CLE,16,4600,3000,3,0,0,0.0
WR,James Proche II,12,BAL,CLE,16,4600,3000,3,0,0,0.0
WR,Tylan Wallace,12,BAL,CLE,16,4500,3000,3,0,0,0.0
WR,Rashard Higgins,12,CLE,BAL,20,4900,3300,3.3,0,0,0.0
WR,JoJo Natson,12,CLE,BAL,20,4500,3000,3,0,0,0.0
WR,Anthony Schwartz,12,CLE,BAL,20,4700,3000,3,0,0,0.0
WR,Penny Hart,12,SEA,WAS,30,4600,3000,3,0,0,0.0
WR,Cam Sims,12,WAS,SEA,9,5100,3000,3,0,0,0.0
WR,Antonio Gandy-Golden,12,WAS,SEA,9,4500,3000,3,0,0,0.0
WR,Dax Milne,12,WAS,SEA,9,4700,3000,3,0,0,0.0
WR,Dyami Brown,12,WAS,SEA,9,4600,3000,3,0,0,0.0
WR,Cedrick Wilson,13,DAL,NO,26,5600,3500,3.5,0,0,0.0
WR,T.J. Vasher,13,DAL,NO,26,4500,3000,3,0,0,0.0
WR,Simi Fehoko,13,DAL,NO,26,4500,3000,3,0,0,0.0
WR,Kenny Stills,13,NO,DAL,27,4600,3000,3,0,0,0.0
WR,Andy Isabella,13,ARI,CHI,26,4500,3000,3,0,0,0.0
WR,Antoine Wesley,13,ARI,CHI,26,4900,3100,3.1,0,0,0.0
WR,Christian Blake,13,ATL,TB,14,4700,3000,3,0,0,0.0
WR,Frank Darby,13,ATL,TB,14,4600,3000,3,0,0,0.0
WR,Marquise Goodwin,13,CHI,ARI,11,5200,3600,3.6,0,0,0.0
WR,Allen Robinson II,13,CHI,ARI,11,5700,5000,5,0,0,0.0
WR,Rodney Adams,13,CHI,ARI,11,4500,3000,3,0,0,0.0
WR,Mike Thomas,13,CIN,LAC,2,4600,3000,3,0,0,0.0
WR,Stanley Morgan,13,CIN,LAC,2,4500,3000,3,0,0,0.0
WR,Trenton Irwin,13,CIN,LAC,2,4500,3000,3,0,0,0.0
WR,Trinity Benson,13,DET,MIN,32,4900,3000,3,0,0,0.0
WR,Tom Kennedy,13,DET,MIN,32,4700,3000,3,0,0,0.0
WR,Chris Conley,13,HOU,IND,25,4800,3500,3.5,0,0,0.0
WR,Chris Moore,13,HOU,IND,25,4900,3000,3,0,0,0.0
WR,Davion Davis,13,HOU,IND,25,4500,3000,3,0,0,0.0
WR,Nico Collins,13,HOU,IND,25,5200,3100,3.1,0,0,0.0
WR,Dezmon Patmon,13,IND,HOU,21,4500,3000,3,0,0,0.0
WR,Mike Strachan,13,IND,HOU,21,4600,3000,3,0,0,0.0
WR,Andre Roberts,13,LAC,CIN,8,4500,3000,3,0,0,0.0
WR,Joshua Palmer,13,LAC,CIN,8,4900,3000,3,0,0,0.0
WR,Preston Williams,13,MIA,NYG,15,4700,3000,3,0,0,0.0
WR,Dan Chisena,13,MIN,DET,12,4500,3000,3,0,0,0.0
WR,Ihmir Smith-Marsette,13,MIN,DET,12,4500,3000,3,0,0,0.0
WR,Sterling Shepard,13,NYG,MIA,30,6000,4900,4.9,0,0,0.0
WR,John Ross,13,NYG,MIA,30,5100,3400,3.4,0,0,0.0
